system:index,11,22,33,44,55,66,77,88,99,id_c,.geo
000000000000000034d9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79118,"{""type"":""Polygon"",""coordinates"":[[[-41.06111476879549,-2.8764011264014884],[-40.99998941198764,-2.876401114322619],[-40.99998941198763,-2.87493408007314],[-41.06111476879549,-2.8764011264014884]]]}"
000000000000000037ed,0.15487516666666665,0.0,0.0,0.0,0.0,0.0,0.7782507453431372,0.0,0.0,82830,"{""type"":""Polygon"",""coordinates"":[[[-34.99998807662086,-6.376398579651808],[-34.990904872101346,-6.376398558968904],[-34.99998807662086,-6.3507542809008095],[-34.99998807662086,-6.376398579651808]]]}"
000000000000000037c9,0.0,0.0,0.0,0.0,0.4498258279411765,0.0,0.0,0.0,0.0,82552,"{""type"":""Polygon"",""coordinates"":[[[-35.49999146668449,-9.376401491271805],[-35.49999146668449,-9.426017901775182],[-35.454348165404554,-9.376401522880407],[-35.49999146668449,-9.376401491271805]]]}"
00000000000000003665,0.0,0.0,0.0,9.631837319607843,5.809267205882353,0.0,9.708200386274513,0.0,0.0,80568,"{""type"":""Polygon"",""coordinates"":[[[-38.999988947132344,-15.376398424878145],[-38.97569579718422,-15.376398451880078],[-38.991400713007586,-15.26417178040635],[-38.999988947132344,-15.094342464360308],[-38.999988947132344,-15.376398424878145]]]}"
00000000000000003550,0.0,0.0,1.765688175,0.0,2.689221074754902,0.9453794470588236,1.5110205289215686,0.0,0.0,79441,"{""type"":""MultiPolygon"",""coordinates"":[[[[-40.999989411987634,-21.876398838488242],[-40.981604573213154,-21.876398779304118],[-40.999989411987634,-21.77511479849373],[-40.999989411987634,-21.876398838488242]]],[[[-40.99998941198763,-21.376399823191427],[-40.99998941198763,-21.403221315416683],[-40.98370923247504,-21.37639985474292],[-40.99998941198763,-21.376399823191427]]]]}"
0000000000000000329b,0.0,0.0,0.0,8.330358202941177,0.0,0.0,0.8454843681372548,0.0,0.0,77165,"{""type"":""MultiPolygon"",""coordinates"":[[[[-44.99999035947156,-23.3764002734229],[-44.99999035947156,-23.40558061519149],[-44.96222620333334,-23.37640030328579],[-44.99999035947156,-23.3764002734229]]],[[[-44.848349692234265,-23.376400309378727],[-44.838200815669474,-23.389719603999943],[-44.7801120647461,-23.376400273180664],[-44.848349692234265,-23.376400309378727]]]]}"
00000000000000003297,7.3980529375,345.27607090686297,1722.3911050147033,775.4511867281866,7.66366445367647,0.0,5.5590324375,0.0,0.0,77161,"{""type"":""Polygon"",""coordinates"":[[[-44.99999035947156,-21.37639979806806],[-44.99999035947156,-21.876398803893405],[-44.937490487123384,-21.876398811466657],[-44.87499058693642,-21.876398794797343],[-44.81249075786634,-21.876398793400035],[-44.74999088311678,-21.87639877726426],[-44.687490986847095,-21.876398809520715],[-44.62499109168204,-21.876398809914843],[-44.562491218711315,-21.876398840700563],[-44.49999138748896,-21.876398820528642],[-44.49999138748896,-21.376399842681938],[-44.56249121871131,-21.376399815905955],[-44.62499109168204,-21.376399818567208],[-44.687490986847095,-21.376399791929998],[-44.74999088311678,-21.37639981971603],[-44.812490757866335,-21.37639984229914],[-44.87499058693643,-21.376399799772194],[-44.937490487123384,-21.37639979733117],[-44.99999035947156,-21.37639979806806]]]}"
0000000000000000334e,13.821751,2.7635705625,1054.067415833088,1776.8477860039195,6.45545125,0.0,0.0,0.0,0.0,77732,"{""type"":""Polygon"",""coordinates"":[[[-43.99998786754135,-21.87639879563122],[-43.99998786754135,-22.376397833673796],[-43.937488009003715,-22.37639782826455],[-43.87498815488794,-22.376397794793192],[-43.81248830728567,-22.376397793095194],[-43.749988393701535,-22.37639783495797],[-43.68748855916978,-22.37639778536468],[-43.62498865498149,-22.37639782435963],[-43.56248875014502,-22.376397840538324],[-43.49998891250789,-22.376397794383266],[-43.49998891250789,-21.876398842391033],[-43.56248875014503,-21.876398801653572],[-43.62498865498149,-21.876398797635876],[-43.68748855916978,-21.876398799817853],[-43.749988393701535,-21.87639884971415],[-43.81248830728567,-21.876398843539917],[-43.87498815488794,-21.876398846082974],[-43.93748800900372,-21.876398849028995],[-43.99998786754135,-21.87639879563122]]]}"
00000000000000003459,15.681084375,6.228366439705883,679.2884179877441,2131.2156342928906,21.744929526715683,0.0,0.0,0.0,0.0,78587,"{""type"":""Polygon"",""coordinates"":[[[-42.49999091571256,-21.87639881558781],[-42.49999091571256,-22.37639784778575],[-42.43749105233148,-22.376397829753145],[-42.37499112728458,-22.376397832818025],[-42.312491257401746,-22.37639785776843],[-42.249991408231224,-22.37639780617303],[-42.18749154380645,-22.376397799633285],[-42.12499162664797,-22.376397812215018],[-42.06249176877477,-22.376397843114674],[-41.999991930215856,-22.37639779170396],[-41.999991930215856,-21.876398839504233],[-42.06249176877477,-21.876398802483376],[-42.124991626647976,-21.876398789784588],[-42.18749154380645,-21.87639883106536],[-42.249991408231224,-21.87639878209068],[-42.312491257401746,-21.87639881880862],[-42.374991127284574,-21.876398822505376],[-42.43749105233148,-21.876398820985106],[-42.49999091571256,-21.87639881558781]]]}"
000000000000000034ac,20.3627730625,324.2006048450981,1728.2089446632297,764.3807518933824,10.394282251715687,0.925118,15.462538797058823,0.0,0.0,78871,"{""type"":""Polygon"",""coordinates"":[[[-41.99999193021585,-21.37639983424563],[-41.999991930215856,-21.876398839504233],[-41.937491464045344,-21.87639883736466],[-41.87499100708657,-21.87639884800955],[-41.81249059096982,-21.87639881667528],[-41.7499901702272,-21.876398785419],[-41.68748977391794,-21.876398772454515],[-41.62498927771381,-21.876398842436156],[-41.5624888602552,-21.876398817906125],[-41.49998847085347,-21.87639881321659],[-41.499988470853474,-21.376399832181413],[-41.5624888602552,-21.376399800529974],[-41.6249892777138,-21.376399806325363],[-41.68748977391793,-21.376399812046078],[-41.74999017022719,-21.37639984875069],[-41.812490590969816,-21.37639985522902],[-41.87499100708657,-21.376399815849865],[-41.937491464045344,-21.37639983896065],[-41.99999193021585,-21.37639983424563]]]}"
000000000000000034ad,28.111442340441172,236.9363438625,1398.917669982107,842.7621907781852,19.965202470833336,1.6439560085784313,3.041949126470588,0.0,0.0,78872,"{""type"":""Polygon"",""coordinates"":[[[-41.999991930215856,-21.876398839504233],[-41.999991930215856,-22.37639779170396],[-41.94791743756102,-22.376397793193195],[-41.895842909313956,-22.376397840055404],[-41.8437683875996,-22.376397801147853],[-41.79169391407798,-22.376397840606057],[-41.763062056333865,-22.346111623415066],[-41.730976543133,-22.323610983636097],[-41.69889113536027,-22.301110348193397],[-41.67111087386455,-22.284999668947634],[-41.63944458803167,-22.269444078772914],[-41.607778262530616,-22.25388850011376],[-41.58167025783251,-22.243610239161043],[-41.543058894393646,-22.231111365112394],[-41.52112008322289,-22.224168615642547],[-41.499988470853474,-22.21751557806035],[-41.49998847085347,-21.87639881321659],[-41.5624888602552,-21.876398817906125],[-41.62498927771381,-21.876398842436156],[-41.68748977391794,-21.876398772454515],[-41.7499901702272,-21.876398785419],[-41.81249059096982,-21.87639881667528],[-41.87499100708657,-21.87639884800955],[-41.937491464045344,-21.87639883736466],[-41.999991930215856,-21.876398839504233]]]}"
00000000000000003500,11.002232199754902,252.9133791455881,911.5993966362734,0.0,74.45995182083333,9.42772699093137,201.786260110049,0.0,0.0,79157,"{""type"":""Polygon"",""coordinates"":[[[-41.49998847085347,-21.87639881321659],[-41.499988470853474,-22.21751557806035],[-41.450140123526964,-22.201812872782497],[-41.40029187571494,-22.186110103720647],[-41.343050351523,-22.169999425306298],[-41.30138901321952,-22.160559522224688],[-41.27862081256797,-22.15416959595369],[-41.23389160858737,-22.14056040697921],[-41.199311261698675,-22.12778061386493],[-41.15455299889721,-22.104307964784866],[-41.109794775872565,-22.080835264232906],[-41.06503655788743,-22.057362504889895],[-41.02027830977441,-22.033889828067146],[-41.00195145485619,-22.023058647184033],[-40.999989411987634,-22.02113679806495],[-40.999989411987634,-21.876398838488242],[-41.06248934043813,-21.87639877334325],[-41.124989149882154,-21.876398793798913],[-41.1874890553455,-21.876398816652028],[-41.24998896315163,-21.87639877667886],[-41.312488778820544,-21.876398831373624],[-41.374988712919915,-21.876398821797316],[-41.4374885919578,-21.876398779281928],[-41.49998847085347,-21.87639881321659]]]}"
0000000000000000326e,0.0,0.0,14.432495945833333,61.8102440997549,16.469190657843136,1.9316039458333334,15.09821402107843,0.0,0.0,77120,"{""type"":""Polygon"",""coordinates"":[[[-44.99999035947156,-1.3763996622409167],[-44.94401974675926,-1.3763996140389014],[-44.88416968286959,-1.332218849286764],[-44.871951767254544,-1.309031555911796],[-44.87813207398281,-1.2869411726182642],[-44.9216707212188,-1.2595801276968306],[-44.97555894830719,-1.2616714033335088],[-44.99389920348367,-1.2836101972696203],[-44.99999035947156,-1.292813780235005],[-44.99999035947156,-1.3763996622409167]]]}"
