system:index,1,2,3,4,5,6,id_c,.geo
00000000000000003551,0.0,4.906147693742341,0.0,0.0,0.0,1.8160263236443015,79442,"{""type"":""Polygon"",""coordinates"":[[[-40.999989411987634,-21.876398838488242],[-40.999989411987634,-22.02113679806495],[-40.98723194082115,-22.00861119186184],[-40.97014022766791,-21.98249869215654],[-40.966809240245325,-21.957920117681976],[-40.981604573213154,-21.876398779304118],[-40.999989411987634,-21.876398838488242]]]}"
00000000000000003543,0.1728360068359375,755.4987239799685,0.0,50.6447543369715,0.0,1187.3667240212485,79428,"{""type"":""Polygon"",""coordinates"":[[[-40.999989411987634,-14.876399414180746],[-40.999989411987634,-15.376398431953339],[-40.93748953264025,-15.37639843269778],[-40.87498971575412,-15.376398441273484],[-40.812489819091084,-15.376398399064877],[-40.74998993053536,-15.376398412901588],[-40.68749005977414,-15.376398461767891],[-40.62499021535766,-15.37639845173513],[-40.5624903271383,-15.376398450412003],[-40.49999040114646,-15.37639843555991],[-40.49999040114646,-14.876399466419105],[-40.5624903271383,-14.876399443975474],[-40.62499021535767,-14.876399416575781],[-40.68749005977414,-14.876399409020127],[-40.74998993053536,-14.876399429188439],[-40.81248981909108,-14.87639942897619],[-40.87498971575412,-14.876399432111686],[-40.93748953264025,-14.876399406554413],[-40.999989411987634,-14.876399414180746]]]}"
00000000000000003591,0.0,707.5353538030693,0.0,21.746283360336243,0.07698191015625,1317.779172037674,79712,"{""type"":""Polygon"",""coordinates"":[[[-40.49999040114646,-14.376400435105301],[-40.49999040114646,-14.876399466419105],[-40.4374905977365,-14.876399425842346],[-40.37499068773973,-14.876399418444045],[-40.31249082933165,-14.876399385539989],[-40.24999094629261,-14.876399389858527],[-40.187491039004186,-14.876399404922676],[-40.12499118486192,-14.876399460134028],[-40.062491304022224,-14.876399399402882],[-39.99999147179694,-14.876399396753483],[-39.999991471796925,-14.376400387097688],[-40.06249130402223,-14.376400454438752],[-40.12499118486192,-14.376400433792504],[-40.187491039004186,-14.376400443437753],[-40.24999094629261,-14.376400424979881],[-40.31249082933165,-14.376400423684416],[-40.37499068773973,-14.376400396481058],[-40.437490597736506,-14.376400428260299],[-40.49999040114646,-14.376400435105301]]]}"
00000000000000003596,0.0,310.2673212984973,0.0,18.361946358161,0.0,2197.7077074603926,79717,"{""type"":""Polygon"",""coordinates"":[[[-40.49999040114646,-16.87639989522349],[-40.49999040114646,-17.376398870297695],[-40.437490597736506,-17.37639885392577],[-40.37499068773973,-17.376398888306696],[-40.312490829331644,-17.376398848834963],[-40.24999094629261,-17.376398888503896],[-40.18749103900418,-17.37639891970224],[-40.12499118486192,-17.376398909408593],[-40.06249130402223,-17.376398861786022],[-39.99999147179693,-17.37639889116488],[-39.99999147179693,-16.8763998700833],[-40.062491304022224,-16.876399856278233],[-40.12499118486192,-16.876399866794824],[-40.187491039004186,-16.876399863569404],[-40.24999094629261,-16.87639991899933],[-40.31249082933165,-16.876399920779306],[-40.374990687739725,-16.876399885364457],[-40.437490597736506,-16.876399883890787],[-40.49999040114646,-16.87639989522349]]]}"
00000000000000003597,0.018945193359375,144.3027004854627,0.0,128.9595071442632,0.0284443828125,1402.7764653899974,79718,"{""type"":""Polygon"",""coordinates"":[[[-40.49999040114646,-17.376398870297695],[-40.49999040114646,-17.87639786881754],[-40.437490597736506,-17.876397877113494],[-40.37499068773973,-17.87639790924758],[-40.31249082933165,-17.876397915940217],[-40.24999094629261,-17.876397905549403],[-40.187491039004186,-17.876397866684993],[-40.12499118486192,-17.876397916653683],[-40.062491304022224,-17.876397914412596],[-39.99999147179693,-17.87639790244134],[-39.99999147179693,-17.37639889116488],[-40.06249130402223,-17.376398861786022],[-40.12499118486192,-17.376398909408593],[-40.18749103900418,-17.37639891970224],[-40.24999094629261,-17.376398888503896],[-40.312490829331644,-17.376398848834963],[-40.37499068773973,-17.376398888306696],[-40.437490597736506,-17.37639885392577],[-40.49999040114646,-17.376398870297695]]]}"
000000000000000035d9,0.0966181875,1173.073302134951,0.0,15.010067625628064,0.2606874501953125,1551.052924178547,79995,"{""type"":""Polygon"",""coordinates"":[[[-39.99999147179693,-13.376397968173901],[-39.99999147179693,-13.876401400690659],[-39.937490978867956,-13.876401395656599],[-39.87499060270533,-13.876401447976853],[-39.81249010181548,-13.876401425555361],[-39.749989704373995,-13.87640139292046],[-39.68748924487821,-13.876401418540606],[-39.624988871214,-13.876401437421334],[-39.56248841533298,-13.876401444982932],[-39.499987944275084,-13.876401463075867],[-39.499987944275084,-13.376397982673899],[-39.56248841533297,-13.376397947178154],[-39.624988871214,-13.376397923557231],[-39.6874892448782,-13.376397964266463],[-39.749989704374,-13.376397933490319],[-39.81249010181548,-13.376397969709657],[-39.87499060270533,-13.376397936561402],[-39.937490978867956,-13.376397986596006],[-39.99999147179693,-13.376397968173901]]]}"
000000000000000035db,0.019232501953125,858.73690236602,0.0,28.1476419815334,0.27889499609375,1622.029852863703,79997,"{""type"":""Polygon"",""coordinates"":[[[-39.999991471796925,-14.376400387097688],[-39.99999147179694,-14.876399396753483],[-39.937490978867956,-14.876399425470384],[-39.87499060270533,-14.876399439591161],[-39.81249010181548,-14.87639945936301],[-39.749989704373995,-14.876399407037487],[-39.6874892448782,-14.876399431652656],[-39.624988871214,-14.876399398278854],[-39.56248841533298,-14.876399455395344],[-39.499987944275084,-14.87639941040428],[-39.499987944275084,-14.376400432546971],[-39.56248841533298,-14.376400433496777],[-39.624988871214,-14.37640038314621],[-39.68748924487821,-14.376400402705004],[-39.749989704373995,-14.376400420476626],[-39.81249010181548,-14.376400427384372],[-39.87499060270533,-14.37640042372014],[-39.937490978867956,-14.376400415691425],[-39.999991471796925,-14.376400387097688]]]}"
000000000000000035de,0.0,410.99888131717466,0.0,143.73225066907955,0.17854728488434435,1478.35040805587,80000,"{""type"":""Polygon"",""coordinates"":[[[-39.99999147179693,-15.876401856843966],[-39.99999147179694,-16.376400909066366],[-39.937490978867956,-16.376400893048963],[-39.87499060270533,-16.376400872510274],[-39.81249010181548,-16.376400879677664],[-39.749989704373995,-16.37640091375585],[-39.68748924487821,-16.376400914680126],[-39.624988871214,-16.376400898766008],[-39.56248841533298,-16.37640087886022],[-39.499987944275084,-16.37640088838115],[-39.499987944275084,-15.8764018888577],[-39.56248841533298,-15.876401879062483],[-39.624988871214,-15.876401844409273],[-39.68748924487821,-15.876401900963797],[-39.749989704373995,-15.87640189211843],[-39.81249010181548,-15.876401876905014],[-39.87499060270533,-15.876401845116895],[-39.937490978867956,-15.876401872312366],[-39.99999147179693,-15.876401856843966]]]}"
000000000000000035df,0.0190510859375,859.2133577650426,0.0,99.88355339927611,0.27753122956495097,1601.125435381415,80001,"{""type"":""Polygon"",""coordinates"":[[[-39.99999147179694,-16.376400909066366],[-39.99999147179693,-16.8763998700833],[-39.937490978867956,-16.876399906838376],[-39.87499060270533,-16.876399913310223],[-39.81249010181548,-16.876399925610492],[-39.749989704373995,-16.87639987018348],[-39.68748924487821,-16.87639991218832],[-39.62498887121399,-16.876399847616018],[-39.56248841533298,-16.87639991507544],[-39.499987944275084,-16.876399927843305],[-39.499987944275084,-16.37640088838115],[-39.56248841533298,-16.37640087886022],[-39.624988871214,-16.376400898766008],[-39.68748924487821,-16.376400914680126],[-39.749989704373995,-16.37640091375585],[-39.81249010181548,-16.376400879677664],[-39.87499060270533,-16.376400872510274],[-39.937490978867956,-16.376400893048963],[-39.99999147179694,-16.376400909066366]]]}"
000000000000000035e0,0.2278408564453125,565.9451495575432,0.0,139.61974347337247,0.351660291015625,1643.3538527481644,80002,"{""type"":""Polygon"",""coordinates"":[[[-39.99999147179693,-16.8763998700833],[-39.99999147179693,-17.37639889116488],[-39.937490978867956,-17.3763989284758],[-39.874990602705324,-17.376398918658737],[-39.81249010181548,-17.37639890170139],[-39.749989704373995,-17.37639887933875],[-39.68748924487821,-17.376398872135187],[-39.62498887121401,-17.37639890003895],[-39.56248841533298,-17.37639890844542],[-39.499987944275084,-17.376398860760073],[-39.499987944275084,-16.876399927843305],[-39.56248841533298,-16.87639991507544],[-39.62498887121399,-16.876399847616018],[-39.68748924487821,-16.87639991218832],[-39.749989704373995,-16.87639987018348],[-39.81249010181548,-16.876399925610492],[-39.87499060270533,-16.876399913310223],[-39.937490978867956,-16.876399906838376],[-39.99999147179693,-16.8763998700833]]]}"
